position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,thresh_start,thresh_boom,pred_vol,pred_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,pred_fp,lo_80_fp,hi_80_fp,lo_90_fp,hi_90_fp,p_start,p_boom,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,p_start_recal_preoverride,p_boom_recal_preoverride,override_flag_type,override_confidence,override_reason,kickoff_et,run_ts,as_of,run_mode
RB,00-0031595,Michael Burton,CLE,CAR,2026_03_CAR_CLE,2026,3,NA,NA,15,20,9.567729036608613,NA,NA,NA,NA,NA,7.666146463240395,2.020040257735558,14.441221584950561,1.242005253386405,17.868232442168804,0.09184743733927048,0.036663709505845854,0.09239130434782608,0.034124888797531186,strat_iso,platt_vol_vegas,0.09239130434782608,0.034124888797531186,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040179,DJ Giddens,IND,HOU,2026_03_HOU_IND,2026,3,NA,NA,15,20,9.700833633183667,NA,NA,NA,NA,NA,6.911085352218483,1.2094444820161092,13.752799589717501,0.4237567854368054,17.213518261125436,0.0819806154631012,0.032737623532862914,0.09239130434782608,0.03285949676110377,strat_iso,platt_vol_vegas,0.09239130434782608,0.03285949676110377,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041081,Max Bredeson,MIN,TB,2026_03_MIN_TB,2026,3,NA,NA,15,20,9.795678359014644,NA,NA,NA,NA,NA,6.648024021812584,0.9069470030790958,13.537059875144605,0.11582499427165693,17.021715062137606,0.07900882517277408,0.031676133740489276,0.09239130434782608,0.03482611265105706,strat_iso,platt_vol_vegas,0.09239130434782608,0.03482611265105706,NA,NA,NA,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039344,Jonathon Brooks,CAR,CLE,2026_03_CAR_CLE,2026,3,NA,NA,15,20,10.339541619041974,NA,NA,NA,NA,NA,7.420681647481725,1.4555733331765497,14.57854504352493,0.6335797495739861,18.199180258936863,0.09417982023318638,0.03933658895926628,0.07432432432432433,0.042911349755367194,strat_iso,platt_vol_vegas,0.07432432432432433,0.042911349755367194,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039794,Braelon Allen,NYJ,DET,2026_03_NYJ_DET,2026,3,NA,NA,15,20,10.36780392707217,NA,NA,NA,NA,NA,7.440987062855679,1.4643320155897381,14.612706022427467,0.6407472889759802,18.240349745611244,0.09466190718926737,0.039600501240792174,0.07432432432432433,0.03602656568128612,strat_iso,platt_vol_vegas,0.07432432432432433,0.03602656568128612,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039391,Kimani Vidal,LAC,BUF,2026_03_LAC_BUF,2026,3,NA,NA,15,20,11.093865171402928,NA,NA,NA,NA,NA,7.104948210292653,0.834713851877618,14.628949223162657,-0.02932618540741405,18.434786457085156,0.09512524112263576,0.04118273152344787,0.07432432432432433,0.04061173645474689,strat_iso,platt_vol_vegas,0.07432432432432433,0.04061173645474689,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0033376,Patrick Ricard,NYG,TEN,2026_03_TEN_NYG,2026,3,NA,NA,15,20,8.272075848260002,NA,NA,NA,NA,NA,7.401748023423145,2.3086833360322823,13.513198038862079,1.6068576065868756,16.604529895706367,0.0759520810124914,0.026451407191131704,0.07142857142857142,0.025558663827446548,strat_iso,platt_vol_vegas,0.07142857142857142,0.025558663827446548,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0037557,Ronnie Rivers,LA,DEN,2026_03_LA_DEN,2026,3,NA,NA,15,20,9.196990183545399,NA,NA,NA,NA,NA,6.8367046403869285,1.3464831438601017,13.424725077822428,0.5899290957333845,16.75711876513673,0.0763642133854967,0.029136583930861826,0.07142857142857142,0.033301265250170055,strat_iso,platt_vol_vegas,0.07142857142857142,0.033301265250170055,NA,NA,NA,2026-09-27 20:20:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039738,Blake Corum,LA,DEN,2026_03_LA_DEN,2026,3,NA,NA,15,20,12.631845744127643,NA,NA,NA,NA,NA,8.381017908036544,1.5067129158137007,16.6298766855155,0.5594317772997144,20.802366005891443,0.13775174916158406,0.059614955776796985,0.06906583072100313,0,strat_iso,platt_vol_vegas,0.14106583072100312,0.07042659056065677,role_change_down,0.72,"Corum's touch count is approaching Williams's despite the latter's strong performance, suggesting a timeshare or committee that could reduce both players' individual opportunity going forward.",2026-09-27 20:20:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0032104,Ameer Abdullah,JAX,NE,2026_03_NE_JAX,2026,3,NA,NA,15,20,8.28803337366148,NA,NA,NA,NA,NA,7.27507658814044,2.1750534026205273,13.394876490358449,1.4722687901989522,16.490431939138524,0.07407373997655076,0.02569331348330728,0.06589147286821706,0.02943642822854247,strat_iso,platt_vol_vegas,0.06589147286821706,0.02943642822854247,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0036187,Reggie Gilliam,NE,JAX,2026_03_NE_JAX,2026,3,NA,Limited Participation in Practice,15,20,7.915615264044529,NA,NA,NA,NA,NA,7.472461280245901,2.5358751105338886,13.396144067506516,1.8556121643149321,16.392498331034545,0.07323654362209764,0.024187857154601256,0.06589147286821706,0.023495355666608594,strat_iso,platt_vol_vegas,0.06589147286821706,0.023495355666608594,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0036265,AJ Dillon,CAR,CLE,2026_03_CAR_CLE,2026,3,NA,NA,15,20,9.162353168567897,NA,NA,NA,NA,NA,6.408321055749913,0.9327560732294717,12.978754331378425,0.17822169680634037,16.302251970548983,0.06959158862038473,0.026146472177026814,0.06589147286821706,0.02925179199643704,strat_iso,platt_vol_vegas,0.06589147286821706,0.02925179199643704,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0036727,Adam Prentice,DEN,LA,2026_03_LA_DEN,2026,3,NA,NA,15,20,7.85013091818131,NA,NA,NA,NA,NA,6.955098760670414,2.0474801684764943,12.844021749472457,1.371208962490532,15.822793594418805,0.06381095359509859,0.01993512700672384,0.06589147286821706,0.020138267633738164,strat_iso,platt_vol_vegas,0.06589147286821706,0.020138267633738164,NA,NA,NA,2026-09-27 20:20:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0037157,Bam Knight,ARI,SF,2026_03_ARI_SF,2026,3,NA,NA,15,20,8.938370964126383,NA,NA,NA,NA,NA,6.848952701728709,1.4685586104631083,13.30518516104544,0.727138809305881,16.570917029302322,0.07405153106064422,0.027488307505229015,0.06589147286821706,0.022952615242997913,strat_iso,platt_vol_vegas,0.06589147286821706,0.022952615242997913,NA,NA,NA,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038705,Emari Demercado,DAL,BAL,2026_03_BAL_DAL,2026,3,NA,NA,15,20,8.675149412000073,NA,NA,NA,NA,NA,6.910721257256253,1.6430647755166579,13.231673623393721,0.917180248285443,16.42897726911987,0.07234659931392484,0.026054748090075464,0.06589147286821706,0.029860073250520883,strat_iso,platt_vol_vegas,0.06589147286821706,0.029860073250520883,NA,NA,NA,2026-09-27 16:25:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038738,Hunter Luepke,DAL,BAL,2026_03_BAL_DAL,2026,3,NA,NA,15,20,8.01281844464211,NA,NA,NA,NA,NA,7.029620709052595,2.050164310354022,13.00474585522344,1.3639938346657319,16.027121014363587,0.0669919510365451,0.02181827037442563,0.06589147286821706,0.02504421339181765,strat_iso,platt_vol_vegas,0.06589147286821706,0.02504421339181765,NA,NA,NA,2026-09-27 16:25:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039364,Sione Vaki,DET,NYJ,2026_03_NYJ_DET,2026,3,NA,NA,15,20,8.328151308929305,NA,NA,NA,NA,NA,7.303994872070346,2.1864949377425287,13.44476609182067,1.4813020244778867,16.550929383551907,0.07496535497152645,0.02619388748973628,0.06589147286821706,0.03249953588692682,strat_iso,platt_vol_vegas,0.06589147286821706,0.03249953588692682,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039384,Tyrone Tracy Jr.,NYG,TEN,2026_03_TEN_NYG,2026,3,NA,NA,15,20,8.845655142198797,NA,NA,NA,NA,NA,6.233115474296334,0.8923196379465379,12.641831797362984,0.15635648732230845,15.883528756501253,0.0636275655565306,0.022775284452850375,0.06589147286821706,0.02359414454318016,strat_iso,platt_vol_vegas,0.06589147286821706,0.02359414454318016,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040177,Jordan James,SF,ARI,2026_03_ARI_SF,2026,3,NA,NA,15,20,9.583727570324664,NA,NA,NA,NA,NA,6.040003438344139,0.38721037809632897,12.823102486909852,-0.3917460766948935,16.254172056977396,0.06827669231656974,0.02659390413408591,0.06589147286821706,0.03621438281117869,strat_iso,platt_vol_vegas,0.06589147286821706,0.03621438281117869,NA,NA,NA,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040556,Corey Kiner,NE,JAX,2026_03_NE_JAX,2026,3,NA,NA,15,20,8.482285984379287,NA,NA,NA,NA,NA,6.773593453308978,1.5891739887877714,12.994665118652712,0.8747595456634363,16.141446483828815,0.06813673006425947,0.02371132865960801,0.06589147286821706,0.023951108237260623,strat_iso,platt_vol_vegas,0.06589147286821706,0.023951108237260623,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040568,Lan Larison,NE,JAX,2026_03_NE_JAX,2026,3,NA,NA,15,20,7.7218557503956555,NA,NA,NA,NA,NA,6.8149964533603145,1.9643266435249735,12.635583448377274,1.295902995575883,15.579789153696648,0.059846274542725175,0.01781262835875852,0.06589147286821706,0.018359261181486876,strat_iso,platt_vol_vegas,0.06589147286821706,0.018359261181486876,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040878,Mike Washington Jr.,LV,NO,2026_03_LV_NO,2026,3,NA,NA,15,20,8.717414788249478,NA,NA,NA,NA,NA,6.4848336988792745,1.199008484110033,12.827587732690322,0.47062030041766967,16.035919234267602,0.06614420507603913,0.023510489233835474,0.06589147286821706,0.02307346842136132,strat_iso,platt_vol_vegas,0.06589147286821706,0.02307346842136132,NA,NA,NA,2026-09-27 16:25:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040886,Nicholas Singleton,TEN,NYG,2026_03_TEN_NYG,2026,3,NA,NA,15,20,8.48147681709095,NA,NA,NA,NA,NA,6.593180052850498,1.4091109680086795,12.81383127823746,0.6947448073015456,15.960399973845949,0.0652610679561253,0.02247598238017301,0.06589147286821706,0.02003651759477291,strat_iso,platt_vol_vegas,0.06589147286821706,0.02003651759477291,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041096,Kaytron Allen,WAS,SEA,2026_03_SEA_WAS,2026,3,NA,Limited Participation in Practice,15,20,9.009384052870866,NA,NA,NA,NA,NA,6.174747044296233,0.7641047284582729,12.667276021304449,0.018516713548040187,15.951367621073285,0.06448448668636786,0.02356959849073037,0.06589147286821706,0.018219849614646226,strat_iso,platt_vol_vegas,0.06589147286821706,0.018219849614646226,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041104,Demond Claiborne,MIN,TB,2026_03_MIN_TB,2026,3,NA,NA,15,20,7.796122404284569,NA,NA,NA,NA,NA,7.188044956741199,2.304370552220706,13.048235990402612,1.6313988619509852,16.01247445816167,0.06707815462848188,0.021159617399233555,0.06589147286821706,0.022652277450023513,strat_iso,platt_vol_vegas,0.06589147286821706,0.022652277450023513,NA,NA,NA,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041125,Seth McGowan,IND,HOU,2026_03_HOU_IND,2026,3,NA,NA,15,20,8.143507186070439,NA,NA,NA,NA,NA,6.705990942950258,1.66913406379933,12.749994100432296,0.9750537859513049,15.807209565893283,0.0632017120646674,0.02059726115744931,0.06589147286821706,0.020950190426046216,strat_iso,platt_vol_vegas,0.06589147286821706,0.020950190426046216,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041326,CJ Donaldson,NO,LV,2026_03_LV_NO,2026,3,NA,NA,15,20,8.280541779472921,NA,NA,NA,NA,NA,6.711255661786651,1.6144988019072644,12.827136119208358,0.9121642900667686,15.9207090099164,0.0648809975139405,0.021729400940674104,0.06589147286821706,0.02474565902424851,strat_iso,platt_vol_vegas,0.06589147286821706,0.02474565902424851,NA,NA,NA,2026-09-27 16:25:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041436,DJ Herman,MIA,KC,2026_03_KC_MIA,2026,3,NA,NA,15,20,7.961753636749045,NA,NA,NA,NA,NA,7.0328279418703765,2.07587400614858,12.980951138105791,1.3928043761126316,15.989668002107889,0.06644667888076827,0.021423457255524192,0.06589147286821706,0.01567896430774768,strat_iso,platt_vol_vegas,0.06589147286821706,0.01567896430774768,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0034959,Andrew Beck,NYJ,DET,2026_03_NYJ_DET,2026,3,NA,NA,15,20,8.76029815070788,NA,NA,NA,NA,NA,6.255511488832473,0.9512781150279075,12.620354490823948,0.22035328190426995,15.839859172390998,0.06304329788988239,0.022296818329191836,0.06589147286821706,0.02100789915581096,strat_iso,platt_vol_vegas,0.06589147286821706,0.02100789915581096,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0036842,Kene Nwangwu,NYJ,DET,2026_03_NYJ_DET,2026,3,NA,Did Not Participate In Practice,15,20,9.967419150254635,NA,NA,NA,NA,NA,5.792932748513666,-0.01927161132526134,12.767318232486183,-0.8201949875055554,16.295145503273098,0.06835613543210983,0.027484866741010805,0.06589147286821706,0.02655259330384641,strat_iso,platt_vol_vegas,0.06589147286821706,0.02655259330384641,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0037594,Julius Chestnut,TEN,NYG,2026_03_TEN_NYG,2026,3,NA,NA,15,20,8.688320654015316,NA,NA,NA,NA,NA,6.553998913713825,1.2806777116292816,12.881748691108466,0.5540125843601285,16.082490645895522,0.06690999557581545,0.023759623738419444,0.06589147286821706,0.021177240564672805,strat_iso,platt_vol_vegas,0.06589147286821706,0.021177240564672805,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038489,Ben VanSumeren,KC,MIA,2026_03_KC_MIA,2026,3,NA,NA,15,20,8.977239368730176,NA,NA,NA,NA,NA,6.020764315406355,0.6238054742215375,12.496873734346272,-0.11989695407842405,15.77265989059457,0.06179350320412069,0.02233298372402892,0.06589147286821706,0.029859059462444736,strat_iso,platt_vol_vegas,0.06589147286821706,0.029859059462444736,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038896,Jacob Saylors,DET,NYJ,2026_03_NYJ_DET,2026,3,NA,NA,15,20,8.942776184875566,NA,NA,NA,NA,NA,6.5731600492682585,1.1908875085032973,13.03164656403618,0.4492088564829766,16.298518592714196,0.06987403518281765,0.02570851146584996,0.06589147286821706,0.03324909498306397,strat_iso,platt_vol_vegas,0.06589147286821706,0.03324909498306397,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038951,Sean Tucker,TB,MIN,2026_03_MIN_TB,2026,3,NA,NA,15,20,9.268990076642261,NA,NA,NA,NA,NA,5.692098178264665,0.17146159369326242,12.316615362101166,-0.5892836620193069,15.66747006186514,0.05995969866900164,0.022279781154457945,0.06589147286821706,0.023830269951747408,strat_iso,platt_vol_vegas,0.06589147286821706,0.023830269951747408,NA,NA,NA,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039021,Roschon Johnson,CHI,PHI,2026_03_PHI_CHI,2026,3,NA,NA,15,20,9.355524911071692,NA,NA,NA,NA,NA,6.3550504129149354,0.7979496907847867,13.023322932236981,0.032179666782090166,16.396310229363557,0.0706984211080941,0.027094310469219618,0.06589147286821706,0.02402306603080912,strat_iso,platt_vol_vegas,0.06589147286821706,0.02402306603080912,NA,NA,NA,2026-09-28 20:15:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039407,Dylan Laube,LV,NO,2026_03_LV_NO,2026,3,NA,NA,15,20,9.05116527619962,NA,NA,NA,NA,NA,6.393730415683599,0.965323759201004,12.907575807575704,0.2172878132126721,16.202449809595695,0.06824728060706586,0.025289849564836153,0.06589147286821706,0.02490365555750157,strat_iso,platt_vol_vegas,0.06589147286821706,0.02490365555750157,NA,NA,NA,2026-09-27 16:25:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039603,British Brooks,HOU,IND,2026_03_HOU_IND,2026,3,NA,NA,15,20,9.36960130677617,NA,NA,NA,NA,NA,6.191647509480302,0.6286245787255531,12.867026414487935,-0.13796152727158173,16.243608308052572,0.06841519541437369,0.026149127952248996,0.06589147286821706,0.02931069752043602,strat_iso,platt_vol_vegas,0.06589147286821706,0.02931069752043602,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039796,Rasheen Ali,BAL,DAL,2026_03_BAL_DAL,2026,3,NA,NA,15,20,8.682703679507705,NA,NA,NA,NA,NA,6.674341347180372,1.4034356009728945,12.999192685469433,0.677103324194932,16.19846853366647,0.06873030945959024,0.02452480126559209,0.06589147286821706,0.034206945219559116,strat_iso,platt_vol_vegas,0.06589147286821706,0.034206945219559116,NA,NA,NA,2026-09-27 16:25:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039798,Isaiah Davis,NYJ,DET,2026_03_NYJ_DET,2026,3,NA,NA,15,20,8.96854162793145,NA,NA,NA,NA,NA,6.127761601311828,0.7345077024713609,12.599425255012667,-0.008684183743828733,15.872962626491901,0.06333362854045299,0.022970888053753025,0.06589147286821706,0.021769143463828626,strat_iso,platt_vol_vegas,0.06589147286821706,0.021769143463828626,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040078,Brashard Smith,KC,MIA,2026_03_KC_MIA,2026,3,NA,NA,15,20,8.995907031811264,NA,NA,NA,NA,NA,6.5177184788111155,1.1128113781758042,13.003365453883335,0.3680136775144929,16.283975956405225,0.06956916182854078,0.02571520045921083,0.06589147286821706,0.03328211761117566,strat_iso,platt_vol_vegas,0.06589147286821706,0.03328211761117566,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040208,Tahj Brooks,CIN,PIT,2026_03_CIN_PIT,2026,3,NA,NA,15,20,9.412432141066704,NA,NA,NA,NA,NA,6.503202966029918,0.922176214913927,13.200185650879005,0.15310917746718555,16.587695303434295,0.07343455024898093,0.02840377015105655,0.06589147286821706,0.031976177334022,strat_iso,platt_vol_vegas,0.06589147286821706,0.031976177334022,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041398,Riley Nowakowski,PIT,CIN,2026_03_CIN_PIT,2026,3,NA,NA,15,20,8.969893696654093,NA,NA,NA,NA,NA,6.4697486790956145,1.0759187761317568,12.942103512002856,0.33264751638827406,16.215990500069665,0.06857105184910028,0.025220119211903813,0.06589147286821706,0.023679148221297457,strat_iso,platt_vol_vegas,0.06589147286821706,0.023679148221297457,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041490,Eli Heidenreich,PIT,CIN,2026_03_CIN_PIT,2026,3,NA,NA,15,20,8.96206410861881,NA,NA,NA,NA,NA,6.371639409600828,0.9811453947286539,12.83999132587913,0.23833382129135305,16.111853533629635,0.06699114239890414,0.024522413217283656,0.06589147286821706,0.023162902194215122,strat_iso,platt_vol_vegas,0.06589147286821706,0.023162902194215122,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039686,Colson Yankoff,WAS,SEA,2026_03_SEA_WAS,2026,3,NA,NA,15,20,7.774202232291654,NA,NA,NA,NA,NA,6.6870640710788445,1.8131215641082585,12.535577262599576,1.1414909320257154,15.493908771234778,0.05834775902891698,0.017343937434308065,0.045454545454545456,0.013332012171438938,strat_iso,platt_vol_vegas,0.045454545454545456,0.013332012171438938,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039874,Jaylen Wright,MIA,KC,2026_03_KC_MIA,2026,3,NA,Limited Participation in Practice,15,20,8.372120129605833,NA,NA,NA,NA,NA,6.182927452913261,1.0463013592306885,12.346649209139844,0.33847285589119824,15.464421484722948,0.05744796995534407,0.018811177618212382,0.045454545454545456,0.014544245208739592,strat_iso,platt_vol_vegas,0.045454545454545456,0.014544245208739592,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039875,Ray Davis,BUF,LAC,2026_03_LAC_BUF,2026,3,NA,NA,15,20,8.178821799525414,NA,NA,NA,NA,NA,6.332352447035035,1.2800310710257508,12.394912309637615,0.5838197812125747,15.461514243702986,0.05752484759394838,0.018270425361501585,0.045454545454545456,0.026319562036260048,strat_iso,platt_vol_vegas,0.045454545454545456,0.026319562036260048,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040198,Ollie Gordon II,MIA,KC,2026_03_KC_MIA,2026,3,NA,NA,15,20,8.467349277321611,NA,NA,NA,NA,NA,6.111756356069726,0.9338062463788503,12.325065084733001,0.2202832821481726,15.467919752741922,0.05744418374646587,0.019083952150825367,0.045454545454545456,0.014792846338446568,strat_iso,platt_vol_vegas,0.045454545454545456,0.014792846338446568,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0035594,Travis Homer,PIT,CIN,2026_03_CIN_PIT,2026,3,NA,NA,15,20,8.212179482115534,NA,NA,NA,NA,NA,6.256837659559505,1.189926609492745,12.336904479017464,0.49170485853951895,15.412361891456497,0.05670407416127199,0.01801914187843201,0.02830188679245283,0.01746135203975027,strat_iso,platt_vol_vegas,0.02830188679245283,0.01746135203975027,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
