position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,thresh_start,thresh_boom,pred_vol,pred_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,kickoff_et,run_ts,as_of,run_mode
RB,00-0040122,Ashton Jeanty,LV,DEN,2025_14_DEN_LV,2025,14,NA,NA,15,20,24.33461843620792,-2.7641072394328954,-9.344747334126259,3.8165328552604687,-11.395761665394668,5.867547186528876,0.5845,0.323,0.6611839982173277,0.4034830330026742,star_platt,star_platt,2025-12-07T21:05:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0034844,Saquon Barkley,PHI,LAC,2025_14_PHI_LAC,2025,14,NA,NA,15,20,22.146112367364992,-1.542997230560499,-7.789808175612455,4.7038137144914565,-9.736776645041097,6.650782183920099,0.558,0.299,0.641574077856588,0.3824919658623324,star_platt,star_platt,2025-12-09T01:15:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0037248,James Cook,BUF,CIN,2025_14_CIN_BUF,2025,14,NA,NA,15,20,19.30791483021022,0.41513657193356435,-5.375866585012387,6.206139728879515,-7.180771624097371,8.0110447679645,0.556,0.3135,0.640085193477024,0.39523283652286534,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0039139,Jahmyr Gibbs,DET,DAL,2025_14_DAL_DET,2025,14,NA,NA,15,20,19.03427439687761,-0.33575652588975335,-6.081274570406305,5.409761518626799,-7.872003083179314,7.200490031399808,0.529,0.2735,0.6198454013999822,0.35960676238569556,star_platt,star_platt,2025-12-05T01:15:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0038542,Bijan Robinson,ATL,SEA,2025_14_SEA_ATL,2025,14,NA,NA,15,20,22.315182563030355,-2.6046039849138323,-8.877716033903749,3.668508064076085,-10.832881873243025,5.623673903415361,0.5135,0.281,0.6080964058825442,0.3664051407650434,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0039040,De'Von Achane,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,NA,15,20,20.686872378655497,-1.167108606887233,-7.1830644061920745,4.848847192417609,-9.058081332068562,6.723864118294097,0.4955,0.2695,0.5943179929418803,0.35595663060177285,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0037840,Kyren Williams,LA,ARI,2025_14_LA_ARI,2025,14,NA,Full Participation in Practice,15,20,18.168149085776548,0.08805684843575785,-5.511526576657743,5.687640273529259,-7.256771064843806,7.432884761715322,0.492,0.2695,0.5916208595350678,0.35595663060177285,star_platt,star_platt,2025-12-07T21:25:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0032764,Derrick Henry,BAL,PIT,2025_14_PIT_BAL,2025,14,NA,NA,15,20,18.864824213554364,-0.5722622140913243,-6.289467063348061,5.144942635165412,-8.071371089687187,6.9268466615045385,0.4815,0.258,0.5834921792747586,0.34536383195351783,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0039361,Bucky Irving,TB,NO,2025_14_NO_TB,2025,14,NA,Full Participation in Practice,15,20,18.763000467756175,-0.6368674526172479,-6.337003949626338,5.063269044391841,-8.113588214579442,6.839853309344946,0.471,0.2445,0.5753050764212504,0.3327307587585828,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0038597,Chase Brown,CIN,BUF,2025_14_CIN_BUF,2025,14,NA,Full Participation in Practice,15,20,19.660537139707017,-1.3115687471231348,-7.160762272133528,4.537624777887258,-8.983803735202281,6.360666240956011,0.463,0.222,0.5690260376639451,0.311151400596689,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0035700,Josh Jacobs,GB,CHI,2025_14_CHI_GB,2025,14,NA,Full Participation in Practice,15,20,17.51596558791884,-0.9541666711574844,-6.441796818666272,4.5334634763513035,-8.152148382538805,6.243815040223836,0.4055,0.179,0.5227007040337714,0.26774190557811645,star_platt,star_platt,2025-12-07T21:25:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0038120,Breece Hall,NYJ,MIA,2025_14_MIA_NYJ,2025,14,NA,NA,15,20,20.762298236944332,-1.5640874915876992,-7.592151003661884,4.463976020486485,-9.47094158864318,6.342766605467782,0.492,0.256,0.4185556917377315,0.19405479035083503,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0036997,Javonte Williams,DAL,DET,2025_14_DAL_DET,2025,14,NA,NA,15,20,19.230542940531976,-1.4648732162631224,-7.243044868757117,4.3132984362308715,-9.043950661698261,6.114204229172016,0.466,0.2215,0.3984635309055989,0.17176288962803687,star_platt,star_platt,2025-12-05T01:15:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0040784,Quinshon Judkins,CLE,TEN,2025_14_TEN_CLE,2025,14,NA,NA,15,20,18.13926425470737,-1.4289841190086194,-7.023647654163256,4.165679416146017,-8.767358740639505,5.909390502622266,0.408,0.185,0.35428844017738487,0.14796939876829066,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0038134,Kenneth Walker III,SEA,ATL,2025_14_SEA_ATL,2025,14,NA,Full Participation in Practice,15,20,16.54700702828169,-0.24877712572876223,-5.5665704792620145,5.06901622780449,-7.223988332521593,6.726434081064069,0.4015,0.201,0.34937823721160943,0.15843929527812933,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0033923,Kareem Hunt,KC,HOU,2025_14_HOU_KC,2025,14,NA,NA,15,20,19.24466055447682,-1.557790609026113,-7.338305274988775,4.222724056936549,-9.13994132427785,6.024360106225623,0.4575,0.2125,0.3324762869151469,0.16089166795103022,star_platt,star_platt,2025-12-08T01:20:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0040666,Omarion Hampton,LAC,PHI,2025_14_PHI_LAC,2025,14,Questionable,Full Participation in Practice,15,20,20.021791195060825,-1.8032141731572053,-7.711540103435651,4.10511175712124,-9.553011598978745,5.946583252664334,0.4575,0.219,0.3324762869151469,0.16500755788807564,star_platt,star_platt,2025-12-09T01:15:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0036973,Travis Etienne,JAX,IND,2025_14_IND_JAX,2025,14,NA,NA,15,20,17.82415688851312,-1.7196200778445383,-7.260382463189776,3.8211423075007,-8.987293963434274,5.548053807745196,0.373,0.1535,0.32790802871583163,0.12708061533119105,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0033293,Aaron Jones,MIN,WAS,2025_14_WAS_MIN,2025,14,NA,Limited Participation in Practice,15,20,16.62606329354621,-0.7720599957666181,-6.103874082088887,4.559754090555651,-7.765661833028837,6.2215418414956005,0.3705,0.1755,0.32602808628911206,0.14171369881447723,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0036275,D'Andre Swift,CHI,GB,2025_14_CHI_GB,2025,14,NA,NA,15,20,16.410433436713618,-1.1591833765650035,-6.452684395095194,4.134317641965187,-8.102530959465804,5.784164206335797,0.336,0.136,0.3001058782562767,0.11525262269242556,star_platt,star_platt,2025-12-07T21:25:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0037228,Jaylen Warren,PIT,BAL,2025_14_PIT_BAL,2025,14,NA,NA,15,20,15.845338181366234,-1.252256258440016,-6.444267876797763,3.939755359917731,-8.062482835240953,5.557970318360921,0.3215,0.133,0.2892066326968445,0.11320439899050501,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0040583,Woody Marks,HOU,KC,2025_14_HOU_KC,2025,14,NA,Full Participation in Practice,15,20,17.717764721629855,-1.4013393670693444,-6.923806538482397,4.121127804343709,-8.645015896468912,5.842337162330223,0.383,0.176,0.2805860551153935,0.13761639320450839,star_platt,star_platt,2025-12-08T01:20:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0039391,Kimani Vidal,LAC,PHI,2025_14_PHI_LAC,2025,14,NA,NA,15,20,18.222062637338208,-1.9369110935844918,-7.545668140080249,3.6718459529112657,-9.293771807418326,5.4199496202493425,0.373,0.159,0.2737851828645777,0.12663314907198847,star_platt,star_platt,2025-12-09T01:15:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0039165,Zach Charbonnet,SEA,ATL,2025_14_SEA_ATL,2025,14,NA,NA,15,20,12.648153907695846,0.37287683293405793,-4.211347250449846,4.957100916317961,-5.640130644993516,6.3858843108616306,0.2635,0.098,0.2453670629139225,0.08871861616625605,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0040730,RJ Harvey,DEN,LV,2025_14_DEN_LV,2025,14,NA,NA,15,20,13.426919569299208,-0.6651447465175486,-5.403212493623635,4.0729230005885375,-6.879944956119446,5.549655463084348,0.2595,0.086,0.24231910511768195,0.07999869543605082,star_platt,star_platt,2025-12-07T21:05:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0040202,Devin Neal,NO,TB,2025_14_NO_TB,2025,14,NA,NA,15,20,16.253990054694434,-1.746598582018667,-7.012161566291678,3.518964402254345,-8.653300572153634,5.1601034081163,0.301,0.1145,0.2255834754468432,0.09713567556322766,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0035261,Tony Pollard,TEN,CLE,2025_14_TEN_CLE,2025,14,NA,Full Participation in Practice,15,20,17.267943114653246,-2.4026974281957365,-7.847263897963964,3.0418690415724914,-9.54419363372676,4.738798777335288,0.293,0.121,0.22028606330812303,0.10153313237093903,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0037256,Rachaad White,TB,NO,2025_14_NO_TB,2025,14,NA,NA,15,20,12.669440831075798,-0.4669551305576058,-5.055439846170048,4.1215295850548355,-6.485551168944901,5.551640907829689,0.219,0.0745,0.21116347745013908,0.07142900853151624,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0037157,Bam Knight,ARI,LA,2025_14_LA_ARI,2025,14,NA,NA,15,20,15.063544814531923,-1.1564461144318539,-6.205338744257169,3.892446515393461,-7.7789472370172765,5.466055008153568,0.266,0.108,0.20244761978337908,0.09269907801128664,star_platt,star_platt,2025-12-07T21:25:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0035685,David Montgomery,DET,DAL,2025_14_DAL_DET,2025,14,NA,NA,15,20,12.035814769243354,-0.2636544707553576,-4.723910869984933,4.196601928474219,-6.114056762225489,5.586747820714774,0.2075,0.0735,0.2021934734601644,0.0706724126051772,star_platt,star_platt,2025-12-05T01:15:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0037197,Isiah Pacheco,KC,HOU,2025_14_HOU_KC,2025,14,NA,Full Participation in Practice,15,20,14.310350702211558,-1.1050432315151375,-6.012872632638299,3.8027861696080243,-7.5425153865766745,5.332428923546399,0.2575,0.0905,0.19683818206200862,0.08052478965158759,star_platt,star_platt,2025-12-08T01:20:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0040236,Kyle Monangai,CHI,GB,2025_14_CHI_GB,2025,14,NA,Full Participation in Practice,15,20,13.697819851719357,-0.8124090483763132,-5.603051148417284,3.978233051664657,-7.096169669073845,5.471351572321218,0.234,0.0895,0.18132190292771438,0.07981751727541031,star_platt,star_platt,2025-12-07T21:25:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0039738,Blake Corum,LA,ARI,2025_14_LA_ARI,2025,14,NA,NA,15,20,11.492884096052652,0.10105243729527415,-4.246905495381832,4.44901036997238,-5.602050876887222,5.8041557514777695,0.2185,0.084,0.17106452470445055,0.07590185090226871,star_platt,star_platt,2025-12-07T21:25:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0037525,Jordan Mason,MIN,WAS,2025_14_WAS_MIN,2025,14,NA,NA,15,20,12.186121347213293,-0.5964691048320417,-5.087411493106487,3.8944732834424034,-6.487121409878779,5.294183200214696,0.1965,0.0645,0.15644072493748468,0.061605833382181195,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0038611,Chris Rodriguez Jr.,WAS,MIN,2025_14_WAS_MIN,2025,14,NA,NA,15,20,12.589903086049564,-1.010260076584416,-5.58280867242277,3.562288519253938,-7.007953121220148,4.9874329680513165,0.1955,0.067,0.1557735421717663,0.06348028387390009,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0038951,Sean Tucker,TB,NO,2025_14_NO_TB,2025,14,NA,NA,15,20,11.159367507832027,-0.198668280879295,-4.476462789364254,4.079126227605665,-5.809740056753359,5.412403494994768,0.1855,0.062,0.14908696475766792,0.05971716792936521,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0036924,Michael Carter,ARI,LA,2025_14_LA_ARI,2025,14,NA,NA,15,20,12.226535134156117,-0.8655770822419605,-5.364741244609539,3.633587080125618,-6.767013674488582,5.03585951000466,0.179,0.0475,0.14472463424772986,0.0484356778539056,star_platt,star_platt,2025-12-07T21:25:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0033526,Samaje Perine,CIN,BUF,2025_14_CIN_BUF,2025,14,NA,NA,15,20,10.676741882584523,-0.455181696063033,-4.629759779943813,3.719396387817747,-5.930867172816276,5.020503780690211,0.1685,0.045,0.1376464632960626,0.0464241510019439,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0035537,Ty Johnson,BUF,CIN,2025_14_CIN_BUF,2025,14,NA,NA,15,20,8.911156795566162,0.80056197439619,-2.977276588720295,4.578400537512675,-4.154730593600258,5.755854542392637,0.1565,0.0335,0.1295014362397248,0.03684073004703952,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0038794,Jaleel McLaughlin,DEN,LV,2025_14_DEN_LV,2025,14,NA,NA,15,20,9.969433218717201,-0.7306748190937322,-4.750131686591312,3.2887820484038484,-6.002891831580961,4.541542193393497,0.127,0.0345,0.10914514829530156,0.037698876450699186,star_platt,star_platt,2025-12-07T21:05:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0040242,Jacory Croskey-Merritt,WAS,MIN,2025_14_WAS_MIN,2025,14,NA,NA,15,20,11.063008140380814,-1.0756850386395655,-5.333033842509777,3.1816637652306463,-6.659938715637183,4.508568638358052,0.124,0.0315,0.1070419061133815,0.03510783576119125,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0036919,Kenneth Gainwell,PIT,BAL,2025_14_PIT_BAL,2025,14,NA,NA,15,20,10.498227320656081,-0.718372924444951,-4.854245879018303,3.4175000301284006,-6.14328988994603,4.7065440410561274,0.122,0.034,0.10563573091849654,0.037270472986786915,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0037263,Tyler Allgeier,ATL,SEA,2025_14_SEA_ATL,2025,14,NA,NA,15,20,10.07373524350171,-1.1291605083188938,-5.171794668299494,2.913473651661707,-6.431778572430904,4.173457555793117,0.1095,0.0325,0.09676754842776412,0.03597712195250222,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0039032,Tyjae Spears,TEN,CLE,2025_14_TEN_CLE,2025,14,NA,NA,15,20,10.852729780809204,-0.977034861177853,-5.18948774236663,3.2354180200109237,-6.502399724299546,4.54833000194384,0.1085,0.0295,0.09605167652242337,0.03335128616239499,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0037557,Ronnie Rivers,LA,ARI,2025_14_LA_ARI,2025,14,NA,NA,15,20,8.439999360214145,-0.10355995250378805,-3.7697112884338706,3.5625913834262946,-4.912355289988524,4.705235384980947,0.1045,0.03,0.09317778672083932,0.03379274900493337,star_platt,star_platt,2025-12-07T21:25:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0038454,Keaton Mitchell,BAL,PIT,2025_14_PIT_BAL,2025,14,NA,NA,15,20,8.5868982945467,-0.2637135960778967,-3.9649798623688506,3.4375526702130577,-5.118568274250657,4.591141082094864,0.0945,0.0265,0.08591410739275454,0.030667503145147382,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0039874,Jaylen Wright,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,NA,15,20,8.366295194140188,-0.6106473943957491,-4.25907735641476,3.0377825676232617,-5.396198066718356,4.174903277926858,0.0815,0.02,0.07627520997144287,0.024610114580161303,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0040162,Dylan Sampson,CLE,TEN,2025_14_TEN_CLE,2025,14,Questionable,Limited Participation in Practice,15,20,8.589144372379174,-0.6185816919062265,-4.320382767940215,3.0832193841277618,-5.474137866106589,4.236974482294136,0.075,0.0165,0.07135716068739006,0.021173843207367572,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0040198,Ollie Gordon II,MIA,NYJ,2025_14_MIA_NYJ,2025,14,NA,NA,15,20,8.041976743690729,-0.5549508817259119,-4.124557813332167,3.014656049880343,-5.237111435528188,4.127209672076365,0.068,0.0155,0.06597424671412665,0.020163825579628633,star_platt,star_platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
RB,00-0037085,Tyler Badie,DEN,LV,2025_14_DEN_LV,2025,14,NA,NA,15,20,7.782829574239073,-1.0914568990130202,-4.597052064478267,2.414138266452226,-5.68965488434567,3.5067410863196287,0.0585,0.015,0.0585010125763277,0.0196535064447878,star_platt,star_platt,2025-12-07T21:05:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0037744,Trey McBride,ARI,LA,2025_14_LA_ARI,2025,14,NA,NA,12,17,8.74911945002831,1.6301212977608501,-3.3930251450815594,7.468737894632092,-5.3377093338426285,9.3609041103539,0.628,0.3445,0.6409352603276482,0.3716861284990434,platt_vol_vegas,platt,2025-12-07T21:25:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0030506,Travis Kelce,KC,HOU,2025_14_HOU_KC,2025,14,NA,NA,12,17,8.380990738158125,1.783187742604031,-3.1188647403316847,7.481051683318984,-5.016668052362478,9.32760308321357,0.622,0.3545,0.6295787070178462,0.3821888597094034,platt_vol_vegas,platt,2025-12-08T01:20:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0039338,Brock Bowers,LV,DEN,2025_14_DEN_LV,2025,14,NA,NA,12,17,8.438557833453583,0.9345442843734081,-3.986594075519111,6.654592551035025,-5.891786382389867,8.508333399213871,0.53,0.2845,0.5405200506134878,0.3081902011195601,platt_vol_vegas,platt,2025-12-07T21:05:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0038933,Dalton Kincaid,BUF,CIN,2025_14_CIN_BUF,2025,14,Questionable,Limited Participation in Practice,12,17,6.361039701245996,1.2096708201442836,-2.9820205012789818,6.0818517921117845,-4.604811301765018,7.660817644567269,0.386,0.1505,0.4366932340788766,0.1637570498473002,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0040128,Tyler Warren,IND,JAX,2025_14_IND_JAX,2025,14,NA,NA,12,17,6.555430865354253,1.7214671152072152,-2.542467754651537,6.677619833909939,-4.1932272572212375,8.283799068099153,0.439,0.196,0.4208224088858278,0.21315648641073898,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0034383,Dalton Schultz,HOU,KC,2025_14_HOU_KC,2025,14,NA,NA,12,17,6.65777593721015,0.5139450318090959,-3.787653052881218,5.5138753058169065,-5.45299366695429,7.134241875273101,0.373,0.151,0.356357946557744,0.16430153306356798,platt_vol_vegas,platt,2025-12-08T01:20:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0038041,Jake Ferguson,DAL,DET,2025_14_DAL_DET,2025,14,NA,NA,12,17,5.940871266961661,0.7815467785726422,-3.250651759194098,5.468342509569299,-4.8116957844014046,6.987229114819812,0.331,0.116,0.3531880642817827,0.12611751651032554,platt_vol_vegas,platt,2025-12-05T01:15:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0040126,Colston Loveland,CHI,GB,2025_14_CHI_GB,2025,14,NA,NA,12,17,6.442619451955939,0.8447237272029818,-3.3774005159005793,5.752278177454606,-5.011973258697655,7.342707790105897,0.3635,0.1255,0.3377620235378004,0.136494492968994,platt_vol_vegas,platt,2025-12-07T21:25:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0036970,Kyle Pitts,ATL,SEA,2025_14_SEA_ATL,2025,14,NA,NA,12,17,6.683336703198996,0.9227727852459247,-3.388192568941479,5.933591034704064,-5.05715967113114,7.557486155652364,0.392,0.1495,0.336229374497441,0.16266798593663953,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0038129,Cade Otton,TB,NO,2025_14_NO_TB,2025,14,NA,NA,12,17,5.972915990691495,2.052819869067691,-1.9917108907428185,6.753949865871719,-3.5575292695338208,8.277481888925898,0.427,0.1625,0.33006080199365734,0.17681536101236567,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0039793,AJ Barner,SEA,ATL,2025_14_SEA_ATL,2025,14,NA,Full Participation in Practice,12,17,5.8445332923088404,1.6271234645931205,-2.367825677318289,6.270622639668287,-3.914448798818123,7.775477790889833,0.3805,0.1475,0.3206245584671814,0.16048947208864606,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0040663,Harold Fannin Jr.,CLE,TEN,2025_14_TEN_CLE,2025,14,NA,NA,12,17,6.60397656357361,0.6741565713097466,-3.6076746773754933,5.651111011727975,-5.265362666967416,7.264031622818013,0.3635,0.1295,0.3205769267864531,0.14086118020734484,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0035229,T.J. Hockenson,MIN,WAS,2025_14_WAS_MIN,2025,14,NA,NA,12,17,6.141064337810638,1.0604296912533013,-3.048348676042002,5.836237412793883,-4.63904017128762,7.3839708310705525,0.342,0.131,0.3192442890506302,0.14249826463702156,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0034753,Mark Andrews,BAL,PIT,2025_14_PIT_BAL,2025,14,NA,NA,12,17,5.788308856280991,1.540260010223863,-2.4328270621273056,6.158347972699751,-3.970986400719123,7.654967913202608,0.3725,0.1505,0.31807772112070815,0.1637570498473002,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0035689,Dawson Knox,BUF,CIN,2025_14_CIN_BUF,2025,14,NA,NA,12,17,5.268218860368627,1.3272743045807895,-2.4390448942618215,5.70502717993473,-3.8971551602392425,7.12375984615614,0.2975,0.094,0.3006459072315047,0.10206085793163341,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0034351,Dallas Goedert,PHI,LAC,2025_14_PHI_LAC,2025,14,NA,NA,12,17,5.791608291707665,1.4571906067992009,-2.517181932534804,6.076772722182259,-4.055838932770601,7.5738768845217725,0.3515,0.1315,0.27753030725961364,0.1430439067050683,platt_vol_vegas,platt,2025-12-09T01:15:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0037838,Isaiah Likely,BAL,PIT,2025_14_PIT_BAL,2025,14,NA,NA,12,17,5.410626163566406,1.6682818277043985,-2.1554981203226706,6.112823773947378,-3.6358540069852303,7.553201297545348,0.3385,0.119,0.2754806741560779,0.12939532908455897,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0034829,Mike Gesicki,CIN,BUF,2025_14_CIN_BUF,2025,14,NA,NA,12,17,5.457374462997038,0.802510950696568,-3.0399887904554355,5.2688117080896735,-4.527591944567028,6.716240780058641,0.284,0.093,0.2748181833173959,0.10096677057111388,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0036040,Juwan Johnson,NO,TB,2025_14_NO_TB,2025,14,NA,NA,12,17,6.114402159556614,0.4188300930651405,-3.6798121635560426,5.182856182379177,-5.266579517949349,6.726771434812063,0.322,0.1185,0.26392986458395046,0.12884908052699795,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0038935,Brenton Strange,JAX,IND,2025_14_IND_JAX,2025,14,NA,NA,12,17,5.311601470439106,0.823402300472168,-2.9604919525299342,5.221583408224693,-4.425406306409129,6.6469364117383725,0.281,0.0885,0.2541725304131201,0.09604299806399513,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0040736,Mason Taylor,NYJ,MIA,2025_14_MIA_NYJ,2025,14,NA,NA,12,17,5.765231743941348,0.6582160520200081,-3.3058712569665527,5.265843207042554,-4.840546385468759,6.759073031732191,0.273,0.0815,0.25384510675894556,0.08838303089529724,platt_vol_vegas,platt,2025-12-07T18:00:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
TE,00-0040189,Oronde Gadsden II,LAC,PHI,2025_14_PHI_LAC,2025,14,NA,NA,12,17,5.807299870120832,0.043082321088580185,-3.9373993618530543,4.66976535372859,-5.478421484251985,6.169170765946618,0.2575,0.085,0.25090686472433826,0.09221308319781664,platt_vol_vegas,platt,2025-12-09T01:15:00Z,2026-09-05 15:49:45,2025-12-03 20:15:00,hindcast
